t,x,y
145605,0.4625,0.3393
145830,0.4645,0.1639
146013,0.4368,0.1712
146238,0.4928,0.1699
146480,0.5292,0.1779
146672,0.5526,0.1885
146897,0.5938,0.1923
147088,0.4843,0.2128
147380,0.4364,0.2699
147588,0.4445,0.5744
147830,0.4008,0.5767
148047,0.4222,0.5739
148213,0.434,0.5785
148505,0.4169,0.5715
148638,0.4473,0.4587
148955,0.5909,0.3827
149138,0.6172,0.3588
149305,0.6189,0.3185
149997,0.5967,0.3252
150147,0.4568,0.3624
150572,0.4523,0.4936
150705,0.4458,0.5637
151088,0.4535,0.4103
151230,0.4508,0.3719
151580,0.3897,0.376
151730,0.4282,0.3865
152172,0.3851,0.387
152530,0.4199,0.3782
153955,0.5032,0.6774
154213,0.4969,0.7236
154722,0.4398,0.4287
154880,0.4302,0.3845
155730,0.435,0.3654
156322,0.4324,0.3666
156605,0.3831,0.3825
157138,0.379,0.3745
159063,0.3813,0.3646
159413,0.4332,0.3671
159638,0.4939,0.7017
159830,0.5033,0.7355
160030,0.5027,0.7742
160347,0.5053,0.8136
160622,0.5009,0.6933
161005,0.5027,0.7241
161172,0.5025,0.7601
161410,0.5007,0.6918
161788,0.4996,0.6673
162013,0.4212,0.3973
162263,0.4188,0.3611
162538,0.4328,0.3645
162772,0.433,0.3818
163205,0.4424,0.5635
164763,0.6078,0.3249
165138,0.6672,0.127
165405,0.4652,0.8015
165610,0.4996,0.7166
166530,0.4861,0.8746
167480,0.4935,0.7414
