t,x,y
86834,0.4357,0.2455
86989,0.4174,0.2367
87131,0.4977,0.2478
87280,0.4682,0.2198
87623,0.3951,0.136
87823,0.4302,0.1451
88014,0.4783,0.146
88239,0.5215,0.1491
88348,0.5519,0.1474
88523,0.5977,0.1466
88764,0.539,0.2717
88914,0.4715,0.2314
89356,0.4593,0.2132
89648,0.496,0.1403
89806,0.4362,0.1523
90056,0.4653,0.1564
90206,0.5019,0.1575
90456,0.4394,0.1527
90614,0.5365,0.1568
90781,0.5818,0.1525
91014,0.4864,0.239
91273,0.4682,0.2409
91606,0.5122,0.2345
91798,0.5659,0.2311
91973,0.395,0.3245
92173,0.376,0.3944
92431,0.3746,0.298
92906,0.5417,0.5597
93123,0.5356,0.6051
93906,0.4957,0.2014
94114,0.4947,0.161
94331,0.4398,0.1591
94623,0.4784,0.377
94823,0.4851,0.5684
95206,0.4767,0.5492
95356,0.4302,0.57
95581,0.4142,0.5554
95856,0.4352,0.5576
96123,0.4236,0.4956
96348,0.4157,0.5505
96548,0.4848,0.5603
97073,0.4978,0.7198
97448,0.497,0.652
97673,0.4923,0.751
97989,0.4908,0.8051
98148,0.5039,0.8011
98356,0.4889,0.5001
98639,0.4769,0.5622
99073,0.5089,0.784
99356,0.4921,0.3669
99589,0.4778,0.2848
99864,0.4973,0.6983
100031,0.5043,0.8828
100498,0.4854,0.4087
100914,0.5348,0.6608
101089,0.507,0.7738
101264,0.5105,0.814
101531,0.6532,0.8312
101731,0.5012,0.8251
101939,0.4893,0.8203
102156,0.501,0.8993
102472,0.6675,0.7453
102698,0.5086,0.7736
102956,0.5066,0.8974
