t,x,y
100000.0,0.5,0.865
100850.0,0.36,0.25
101518.333,0.46,0.88
102186.667,0.44,0.3
102855.0,0.54,0.88
103523.333,0.47,0.45
104191.667,0.5,0.9
104860.0,0.5,0.675
105401.081,0.5,0.865
105942.162,0.36,0.45
106483.243,0.5,0.725
107024.324,0.46,0.88
107565.405,0.49,0.24
108106.486,0.5,0.775
108647.568,0.54,0.88
109188.649,0.36,0.25
109729.73,0.5,0.825
110270.811,0.5,0.9
110811.892,0.44,0.3
111352.973,0.5,0.675
111894.054,0.5,0.865
112435.135,0.47,0.45
112976.216,0.5,0.725
113517.297,0.46,0.88
114058.378,0.36,0.45
114599.459,0.5,0.775
115140.541,0.54,0.88
115681.622,0.49,0.24
116222.703,0.5,0.825
116763.784,0.5,0.9
117304.865,0.36,0.25
117845.946,0.5,0.675
118387.027,0.5,0.865
118928.108,0.44,0.3
119469.189,0.5,0.725
120010.27,0.46,0.88
120551.351,0.47,0.45
121092.432,0.5,0.775
121633.514,0.54,0.88
122174.595,0.36,0.45
122715.676,0.5,0.825
123256.757,0.5,0.9
123797.838,0.49,0.24
124338.919,0.5,0.675
124880.0,0.5,0.865
