t,x,y
176393,0.4313,0.2434
176428,0.4141,0.3248
176694,0.4736,0.4002
176994,0.4528,0.2509
177203,0.4246,0.2636
177517,0.3707,0.2001
177717,0.349,0.1987
177953,0.3898,0.204
178219,0.3716,0.2051
178503,0.4259,0.2123
178811,0.4899,0.2162
179261,0.5385,0.203
179494,0.5218,0.2027
179653,0.5899,0.2012
179936,0.6487,0.1791
180294,0.5551,0.2124
180444,0.5107,0.2311
180853,0.5528,0.3801
181011,0.5464,0.4111
181211,0.4845,0.4562
181436,0.4735,0.3938
181611,0.4608,0.4008
181761,0.5029,0.5604
181903,0.4833,0.5481
182061,0.5417,0.5339
182361,0.5188,0.2416
182686,0.4362,0.209
182878,0.3595,0.2085
183178,0.4046,0.2177
183469,0.5083,0.2169
183744,0.5486,0.2133
183903,0.5186,0.7798
184103,0.5001,0.7681
184311,0.5246,0.4468
184519,0.5322,0.5095
184694,0.5236,0.2303
184919,0.5123,0.2886
185219,0.4305,0.2689
185553,0.516,0.7295
185678,0.4998,0.8129
185953,0.4937,0.8519
186161,0.5232,0.62
186344,0.5504,0.4321
186578,0.5573,0.4189
186719,0.4783,0.401
187069,0.5676,0.2869
187311,0.443,0.2721
187836,0.4962,0.837
188669,0.5162,0.4878
188853,0.5307,0.534
189285,0.5256,0.9582
189411,0.5116,0.8745
189594,0.6209,0.289
189744,0.6313,0.212
189936,0.6538,0.1996
190153,0.5913,0.2733
190386,0.5589,0.278
190569,0.5533,0.4228
