t,x,y
141202,0.4429,0.1591
141552,0.3764,0.109
141743,0.4177,0.1032
141960,0.4521,0.1014
142152,0.4954,0.1024
142352,0.483,0.1081
142493,0.5131,0.1038
142677,0.5514,0.1017
142877,0.5819,0.106
143043,0.6407,0.1196
143393,0.391,0.1398
143685,0.4281,0.1398
143877,0.4621,0.1407
144043,0.4924,0.1373
144243,0.5177,0.1363
144502,0.5683,0.1335
144818,0.4741,0.1861
144960,0.4478,0.182
145110,0.3986,0.2787
145243,0.3939,0.3058
145552,0.4064,0.2398
145777,0.4666,0.2476
145935,0.5491,0.377
146218,0.3916,0.1217
146677,0.3985,0.2418
146860,0.4352,0.1909
147010,0.5127,0.1836
147177,0.3916,0.3292
147693,0.5406,0.3696
148027,0.5464,0.2003
148160,0.5538,0.1689
148310,0.5761,0.1271
148777,0.607,0.1266
149102,0.623,0.1258
149418,0.4175,0.1307
149643,0.3861,0.1399
150127,0.538,0.3378
150410,0.4978,0.1447
150677,0.3806,0.1162
150868,0.406,0.1201
151068,0.4379,0.1202
151260,0.4672,0.1171
151410,0.5091,0.1153
151685,0.54,0.1115
151877,0.563,0.1082
152093,0.6266,0.1233
152335,0.6343,0.121
152610,0.4182,0.3129
152743,0.3962,0.3197
152860,0.4386,0.3204
153002,0.6054,0.1443
153177,0.6277,0.1294
153343,0.4396,0.1339
153502,0.393,0.1296
153918,0.4063,0.0972
154235,0.4318,0.109
154393,0.4158,0.2308
154635,0.4637,0.2488
154852,0.3763,0.2564
155302,0.3902,0.2952
155577,0.5299,0.346
155802,0.5397,0.3627
156152,0.491,0.6627
156327,0.4973,0.6914
156506,0.4964,0.7425
156882,0.4969,0.6924
157735,0.4992,0.8049
158060,0.5089,0.8115
158235,0.4523,0.3016
158443,0.4189,0.2703
