t,x,y
264564,0.5136,0.1779
264907,0.3671,0.1532
265115,0.3917,0.1519
265265,0.4174,0.1516
265774,0.484,0.1536
266062,0.5022,0.1535
266224,0.5266,0.1529
266482,0.5667,0.15
266998,0.6332,0.1509
267207,0.6574,0.1508
267540,0.671,0.1502
267782,0.6562,0.1523
267940,0.4646,0.1754
268254,0.4871,0.1764
268582,0.5374,0.1716
269040,0.3929,0.1423
269290,0.4202,0.1424
269465,0.4675,0.1406
269924,0.4936,0.1403
270207,0.5216,0.1431
270424,0.5372,0.1405
270582,0.5711,0.1403
271140,0.6291,0.1437
271315,0.6445,0.1451
271499,0.6661,0.1461
271649,0.4536,0.1792
272357,0.4913,0.1646
272582,0.5255,0.1651
272854,0.4573,0.2269
273399,0.5268,0.2183
273707,0.55,0.2171
274032,0.5294,0.1906
274140,0.5058,0.1496
274615,0.4621,0.1439
274857,0.4846,0.1475
275049,0.4161,0.1449
275849,0.4887,0.3346
276065,0.416,0.3228
276240,0.3996,0.3224
276374,0.4043,0.2931
276782,0.4889,0.2978
277107,0.4565,0.244
277274,0.408,0.1592
277549,0.4257,0.153
277940,0.4002,0.2699
278107,0.406,0.2837
278499,0.4792,0.2732
278965,0.4564,0.222
279140,0.4828,0.2216
279374,0.5119,0.2235
279507,0.5452,0.2233
280078,0.4795,0.3646
280299,0.528,0.4862
280440,0.5585,0.6241
280807,0.4958,0.7481
280982,0.4927,0.784
281290,0.4573,0.4229
281507,0.4758,0.4341
281990,0.4048,0.4297
282165,0.424,0.5717
282324,0.5458,0.636
282532,0.5585,0.6244
283324,0.5577,0.3866
283982,0.4147,0.3709
284174,0.5454,0.3714
284815,0.498,0.2452
284949,0.4899,0.2118
285057,0.526,0.1487
285382,0.4694,0.1533
286257,0.482,0.7659
286715,0.4797,0.8279
287032,0.474,0.8622
287682,0.6256,0.7554
287840,0.4913,0.8316
288040,0.484,0.8683
288215,0.4674,0.2339
288799,0.3615,0.1399
289007,0.3594,0.1682
289390,0.36,0.2579
290324,0.3588,0.2423
