t,x,y
182227,0.5132,0.7106
182607,0.4382,0.209
182729,0.3301,0.1713
182907,0.3489,0.1628
183073,0.3846,0.1586
183324,0.4276,0.1582
183599,0.4735,0.1373
184007,0.5392,0.1381
184240,0.4879,0.1379
184474,0.4987,0.1389
184815,0.5587,0.1496
185032,0.5889,0.157
185257,0.6147,0.1575
185457,0.6532,0.1526
186049,0.6526,0.1335
186299,0.4923,0.1569
186465,0.6335,0.1326
186690,0.6441,0.1342
187007,0.6149,0.1341
187340,0.6357,0.1315
187737,0.4982,0.1492
187929,0.3485,0.1068
188182,0.3951,0.1091
188415,0.4318,0.1065
188624,0.4554,0.1081
188807,0.4769,0.1075
189182,0.5083,0.1109
190290,0.5264,0.113
190565,0.5585,0.1145
190765,0.5882,0.115
190982,0.6131,0.1172
191282,0.5478,0.1262
191449,0.5669,0.1244
191915,0.6525,0.1288
192315,0.6684,0.129
192574,0.5012,0.1455
192865,0.4247,0.1933
193257,0.4307,0.1944
193365,0.4577,0.2004
193549,0.5051,0.2048
194057,0.566,0.2111
194315,0.4864,0.3138
194624,0.358,0.1371
194929,0.4256,0.1367
195165,0.4953,0.1384
195407,0.511,0.1394
195674,0.5574,0.1397
196190,0.5368,0.1527
196399,0.5506,0.1451
196582,0.6094,0.1442
196924,0.5479,0.4035
197182,0.6101,0.165
197340,0.6437,0.1412
197799,0.6789,0.0453
197982,0.5396,0.5136
198207,0.4703,0.5078
198390,0.5222,0.506
198840,0.519,0.3461
199190,0.5525,0.3551
199382,0.5097,0.3932
200313,0.5021,0.753
201149,0.496,0.7937
201415,0.5267,0.5269
201665,0.54,0.3447
201865,0.681,0.1375
202073,0.4961,0.8237
202482,0.5432,0.381
202707,0.4869,0.3584
202990,0.4815,0.4922
203374,0.5071,0.8205
203521,0.4959,0.765
203790,0.4927,0.7176
203990,0.4907,0.656
204440,0.6712,0.1365
204690,0.509,0.7736
205149,0.4927,0.9062
205697,0.4973,0.8672
206281,0.5099,0.7698
206782,0.4954,0.7284
207965,0.584,0.4519
