t,x,y
372557,0.4864,0.4385
372693,0.5197,0.5347
373101,0.4466,0.1503
373259,0.3972,0.1355
373509,0.4218,0.1265
373743,0.4529,0.1291
374168,0.5049,0.1414
374393,0.3948,0.1031
374593,0.5448,0.1321
374976,0.5784,0.1382
375393,0.457,0.1513
375826,0.4747,0.1542
376009,0.5027,0.1593
376326,0.5521,0.1233
376701,0.513,0.5036
377018,0.4972,0.5239
377568,0.5025,0.4966
377801,0.5028,0.4477
378068,0.5004,0.3799
378301,0.5112,0.6829
378518,0.4993,0.7106
378734,0.497,0.3604
379151,0.4311,0.3709
379476,0.4217,0.346
379593,0.4952,0.3826
380034,0.4371,0.3852
380259,0.4981,0.3848
380518,0.4211,0.3732
380751,0.5025,0.6774
380943,0.4937,0.7075
381126,0.4878,0.7395
381401,0.4865,0.4236
381509,0.5022,0.4044
381843,0.4268,0.3988
382226,0.5137,0.7232
382459,0.5019,0.747
382601,0.5175,0.7467
383251,0.5155,0.8121
383451,0.4986,0.7959
383784,0.5041,0.6567
383984,0.5076,0.6292
384309,0.5179,0.6559
