t,x,y
395384,0.4621,0.2905
395494,0.429,0.1743
395786,0.378,0.183
396019,0.3464,0.1871
396290,0.5588,0.1848
396552,0.524,0.1887
396802,0.5894,0.1842
397002,0.6505,0.1843
397252,0.4355,0.2162
397611,0.434,0.2639
397952,0.4837,0.4534
398127,0.5338,0.2354
398311,0.5674,0.2397
398436,0.4298,0.1926
398736,0.458,0.1938
398869,0.5208,0.2024
399369,0.4913,0.4288
399577,0.5057,0.2058
399769,0.5226,0.1817
400011,0.4308,0.1815
400236,0.3706,0.1894
400669,0.4879,0.8639
400811,0.485,0.8074
401019,0.4877,0.7295
401327,0.5791,0.6362
401669,0.5645,0.6722
401944,0.4884,0.3581
402111,0.5306,0.2222
402269,0.5468,0.1843
402627,0.5852,0.1797
402836,0.6489,0.1777
403111,0.5197,0.2034
403336,0.4437,0.2056
403661,0.3416,0.3266
403902,0.3482,0.353
404144,0.5842,0.7051
404386,0.4813,0.8024
404602,0.4927,0.7872
404827,0.5751,0.6723
405144,0.4878,0.4919
405494,0.5156,0.2097
405686,0.4828,0.1786
405869,0.436,0.1817
406169,0.54,0.264
406511,0.4715,0.9173
406669,0.4897,0.8632
406886,0.4858,0.7521
407602,0.6677,0.7483
407802,0.4756,0.8377
408094,0.4924,0.8889
408311,0.4636,0.3944
408719,0.3437,0.2479
409036,0.3405,0.289
409511,0.3204,0.2006
409911,0.3108,0.2352
410152,0.3596,0.2192
410511,0.3067,0.2192
